subj_id,RT,sentID,measure
R_3HNdlMKraMsCN7A,1.129,109,Timing_1
R_3g8cyJdd4kVbtjT,42.767,109,Timing_1
R_1Fu28vaC41GOtJi,301.795,109,Timing_1
R_3g2cyaUO2Yw6VBt,4.082,109,Timing_1
R_3QDdfu7BbWRdSpa,3.126,109,Timing_1
R_2v7UB4XcNmqRlkH,2.334,109,Timing_1
R_2sXqPXU0FFGnq6c,3.855,109,Timing_1
R_1FaN0DmS3ptai9w,4.026,109,Timing_1
R_29cEilrERsh9L4M,6.15,109,Timing_1
R_3gNTX9x77jEuwjk,3.228,109,Timing_1
R_cPfRLoFW4HbWL8B,5.518,109,Timing_1
R_3feMl4i8dYxINjH,6.665,109,Timing_1
R_BEdB8CQjh6NV0Fr,1.298,109,Timing_1
R_1K8YF5J90lXrLI6,3.844,109,Timing_1
R_2akskyK4Q8mBOoN,2.307,109,Timing_1
R_QhRNexHibNtZlmx,35.674,109,Timing_1
R_2478SXLZm5wqKBS,10.384,109,Timing_1
R_8uo4PgOEo3NaD9D,1.744,109,Timing_1
R_1i34oCzAj8geMMf,0.961,109,Timing_1
R_Q03hI5KVidVctu9,1.812,109,Timing_1
R_1gMbRwYLELkVyxN,7.02,109,Timing_1
R_3CDxki7DHIckjbP,7.3,109,Timing_1
R_1GWAA9TXrKKiRdT,5.513,109,Timing_1
R_1hHbM2b5o8m9lLm,8.237,109,Timing_1
R_1gV0nM14irZgMPZ,1.166,109,Timing_1
R_21hSrgBfSwe6VJb,4.512,109,Timing_1
R_pGXVFwsgFdUZ8ch,4.627,109,Timing_1
R_11Y2Pa2pUFXWqth,4.076,109,Timing_1
R_3qDKjTRExJW3fZF,4.129,109,Timing_1
R_2DS8A5jet8RKvJ3,1.183,109,Timing_1
R_5A3j2kWcSoGb2z7,1.477,109,Timing_1
R_UftK5VCoUFhBQfn,6.307,109,Timing_1
R_1i52cNrFLlQofDH,6.689,109,Timing_1
R_2TS3Dz7DecuSBw5,7.112,109,Timing_1
R_27VBNyVzZQAoKT5,0.08,109,Timing_1
R_3Mm7GJhcdvN3kKR,6.315,109,Timing_1
R_2UVfO8fX3fKoECN,9.212,109,Timing_1
R_3EXYnfdDhfLx45R,2.746,109,Timing_1
R_pLSAZuQYwnECElH,2.67,109,Timing_1
R_1OrjdSec7LbKnTP,2.747,109,Timing_1
R_3dXGr8Iipx2j6bH,10.842,109,Timing_1
R_3e44JFk7FsyNCyj,10.68,109,Timing_1
R_brugXlWLVk31ve9,8.288,110,Timing_1
R_2ONj3n03G0tLorq,1.073,110,Timing_1
R_2y4bF24AXuDscvO,0.725,110,Timing_1
R_3Iq9VHtkSBWEpEh,5.703,110,Timing_1
R_2ZVJDLfArV7jvub,3.72,110,Timing_1
R_ZxXnxcvVTAiWOit,3.695,110,Timing_1
R_3gLQ81v2NzoLKjG,8.453,110,Timing_1
R_3qf0HcFJMNmjjtY,8.184,110,Timing_1
R_31hf5LtsfZRjmey,0.925,110,Timing_1
R_1omOfVvQXu41gTe,4.834,110,Timing_1
R_12xoTVBdCgwH4OZ,0.678,110,Timing_1
R_3MuMg7RIFgTTxPa,6.145,110,Timing_1
R_2ScT8z3dyb1PQg7,12.279,110,Timing_1
R_2wM0FxKdpajKK94,6.555,110,Timing_1
R_3EQlfjlsoGNJpHd,6.87,110,Timing_1
R_3smfSQGciRidBCR,4.278,110,Timing_1
R_3HNdlMKraMsCN7A,2.866,110,Timing_1
R_3g8cyJdd4kVbtjT,56.726,110,Timing_1
R_1Fu28vaC41GOtJi,3.801,110,Timing_1
R_3g2cyaUO2Yw6VBt,3.678,110,Timing_1
R_3QDdfu7BbWRdSpa,12.533,110,Timing_1
R_2v7UB4XcNmqRlkH,2.386,110,Timing_1
R_2sXqPXU0FFGnq6c,9.781,110,Timing_1
R_1FaN0DmS3ptai9w,2.444,110,Timing_1
R_29cEilrERsh9L4M,8.077,110,Timing_1
R_3gNTX9x77jEuwjk,1.86,110,Timing_1
R_cPfRLoFW4HbWL8B,5.562,110,Timing_1
R_3feMl4i8dYxINjH,1.344,110,Timing_1
R_BEdB8CQjh6NV0Fr,3.468,110,Timing_1
R_1K8YF5J90lXrLI6,2.744,110,Timing_1
R_2akskyK4Q8mBOoN,59.275,110,Timing_1
R_QhRNexHibNtZlmx,4.889,110,Timing_1
R_2478SXLZm5wqKBS,8.601,110,Timing_1
R_8uo4PgOEo3NaD9D,5.113,110,Timing_1
R_1i34oCzAj8geMMf,2.532,110,Timing_1
R_Q03hI5KVidVctu9,1.79,110,Timing_1
R_1gMbRwYLELkVyxN,5.894,110,Timing_1
R_3CDxki7DHIckjbP,4.721,110,Timing_1
R_1GWAA9TXrKKiRdT,5.359,110,Timing_1
R_1hHbM2b5o8m9lLm,6.269,110,Timing_1
R_1gV0nM14irZgMPZ,1.122,110,Timing_1
R_21hSrgBfSwe6VJb,6.011,110,Timing_1
R_pGXVFwsgFdUZ8ch,139.596,110,Timing_1
R_11Y2Pa2pUFXWqth,3.377,110,Timing_1
R_3qDKjTRExJW3fZF,3.475,110,Timing_1
R_2DS8A5jet8RKvJ3,0.876,110,Timing_1
R_5A3j2kWcSoGb2z7,2.182,110,Timing_1
R_UftK5VCoUFhBQfn,5.83,110,Timing_1
R_1i52cNrFLlQofDH,0.977,110,Timing_1
R_2TS3Dz7DecuSBw5,11.415,110,Timing_1
R_27VBNyVzZQAoKT5,4.212,110,Timing_1
R_3Mm7GJhcdvN3kKR,3.629,110,Timing_1
R_2UVfO8fX3fKoECN,5.302,110,Timing_1
R_3EXYnfdDhfLx45R,2.108,110,Timing_1
R_pLSAZuQYwnECElH,3.112,110,Timing_1
R_1OrjdSec7LbKnTP,2.021,110,Timing_1
R_3dXGr8Iipx2j6bH,9.348,110,Timing_1
R_3e44JFk7FsyNCyj,8.617,110,Timing_1
R_brugXlWLVk31ve9,3.105,111,Timing_1
R_2ONj3n03G0tLorq,3.054,111,Timing_1
R_2y4bF24AXuDscvO,3.213,111,Timing_1
R_3Iq9VHtkSBWEpEh,2.681,111,Timing_1
R_2ZVJDLfArV7jvub,23.436,111,Timing_1
R_ZxXnxcvVTAiWOit,5.637,111,Timing_1
R_3gLQ81v2NzoLKjG,6.141,111,Timing_1
R_3qf0HcFJMNmjjtY,6.008,111,Timing_1
R_31hf5LtsfZRjmey,2.936,111,Timing_1
R_1omOfVvQXu41gTe,3.282,111,Timing_1
R_12xoTVBdCgwH4OZ,0.645,111,Timing_1
R_3MuMg7RIFgTTxPa,8.545,111,Timing_1
R_2ScT8z3dyb1PQg7,2.412,111,Timing_1
R_2wM0FxKdpajKK94,5.122,111,Timing_1
R_3EQlfjlsoGNJpHd,3.22,111,Timing_1
R_3smfSQGciRidBCR,2.314,111,Timing_1
R_3HNdlMKraMsCN7A,1.623,111,Timing_1
R_3g8cyJdd4kVbtjT,7.863,111,Timing_1
R_1Fu28vaC41GOtJi,4.185,111,Timing_1
R_3g2cyaUO2Yw6VBt,2.616,111,Timing_1
R_3QDdfu7BbWRdSpa,3.638,111,Timing_1
R_2v7UB4XcNmqRlkH,3.879,111,Timing_1
R_2sXqPXU0FFGnq6c,8.981,111,Timing_1
R_1FaN0DmS3ptai9w,0.93,111,Timing_1
R_29cEilrERsh9L4M,8.288,111,Timing_1
R_3gNTX9x77jEuwjk,0.848,111,Timing_1
R_cPfRLoFW4HbWL8B,1.218,111,Timing_1
R_3feMl4i8dYxINjH,1.135,111,Timing_1
R_BEdB8CQjh6NV0Fr,2.72,111,Timing_1
R_1K8YF5J90lXrLI6,3.334,111,Timing_1
R_2akskyK4Q8mBOoN,4.154,111,Timing_1
R_QhRNexHibNtZlmx,3.088,111,Timing_1
R_2478SXLZm5wqKBS,2.356,111,Timing_1
R_8uo4PgOEo3NaD9D,1.837,111,Timing_1
R_1i34oCzAj8geMMf,1.852,111,Timing_1
R_Q03hI5KVidVctu9,1.699,111,Timing_1
R_1gMbRwYLELkVyxN,4.358,111,Timing_1
R_3CDxki7DHIckjbP,15.049,111,Timing_1
R_1GWAA9TXrKKiRdT,2.067,111,Timing_1
R_1hHbM2b5o8m9lLm,2.913,111,Timing_1
R_1gV0nM14irZgMPZ,1.453,111,Timing_1
R_21hSrgBfSwe6VJb,5.836,111,Timing_1
R_pGXVFwsgFdUZ8ch,3.84,111,Timing_1
R_11Y2Pa2pUFXWqth,2.776,111,Timing_1
R_3qDKjTRExJW3fZF,3.143,111,Timing_1
R_2DS8A5jet8RKvJ3,0.777,111,Timing_1
R_5A3j2kWcSoGb2z7,1.87,111,Timing_1
R_UftK5VCoUFhBQfn,10.677,111,Timing_1
R_1i52cNrFLlQofDH,3.495,111,Timing_1
R_2TS3Dz7DecuSBw5,34.08,111,Timing_1
R_27VBNyVzZQAoKT5,2.774,111,Timing_1
R_3Mm7GJhcdvN3kKR,6.11,111,Timing_1
R_2UVfO8fX3fKoECN,2.071,111,Timing_1
R_3EXYnfdDhfLx45R,2.076,111,Timing_1
R_pLSAZuQYwnECElH,2.711,111,Timing_1
R_1OrjdSec7LbKnTP,2.806,111,Timing_1
R_3dXGr8Iipx2j6bH,11.519,111,Timing_1
R_3e44JFk7FsyNCyj,4.75,111,Timing_1
R_brugXlWLVk31ve9,3.19,112,Timing_1
R_2ONj3n03G0tLorq,1.744,112,Timing_1
R_2y4bF24AXuDscvO,0.83,112,Timing_1
R_3Iq9VHtkSBWEpEh,11.156,112,Timing_1
R_2ZVJDLfArV7jvub,3.517,112,Timing_1
R_ZxXnxcvVTAiWOit,50.672,112,Timing_1
R_3gLQ81v2NzoLKjG,37.795,112,Timing_1
R_3qf0HcFJMNmjjtY,45.327,112,Timing_1
R_31hf5LtsfZRjmey,18.172,112,Timing_1
R_1omOfVvQXu41gTe,8.23,112,Timing_1
R_12xoTVBdCgwH4OZ,1.008,112,Timing_1
R_3MuMg7RIFgTTxPa,16.197,112,Timing_1
R_2ScT8z3dyb1PQg7,22.856,112,Timing_1
R_2wM0FxKdpajKK94,12.36,112,Timing_1
R_3EQlfjlsoGNJpHd,10.747,112,Timing_1
R_3smfSQGciRidBCR,1.8,112,Timing_1
R_3HNdlMKraMsCN7A,2.124,112,Timing_1
R_3g8cyJdd4kVbtjT,16.852,112,Timing_1
R_1Fu28vaC41GOtJi,7.086,112,Timing_1
R_3g2cyaUO2Yw6VBt,28.603,112,Timing_1
R_3QDdfu7BbWRdSpa,5.908,112,Timing_1
R_2v7UB4XcNmqRlkH,1.949,112,Timing_1
R_2sXqPXU0FFGnq6c,10.444,112,Timing_1
R_1FaN0DmS3ptai9w,0.951,112,Timing_1
R_29cEilrERsh9L4M,4.537,112,Timing_1
R_3gNTX9x77jEuwjk,1.225,112,Timing_1
R_cPfRLoFW4HbWL8B,1.496,112,Timing_1
R_3feMl4i8dYxINjH,2.528,112,Timing_1
R_BEdB8CQjh6NV0Fr,3.515,112,Timing_1
R_1K8YF5J90lXrLI6,6.479,112,Timing_1
R_2akskyK4Q8mBOoN,3.994,112,Timing_1
R_QhRNexHibNtZlmx,6.212,112,Timing_1
R_2478SXLZm5wqKBS,7.238,112,Timing_1
R_8uo4PgOEo3NaD9D,5.409,112,Timing_1
R_1i34oCzAj8geMMf,1.147,112,Timing_1
R_Q03hI5KVidVctu9,3.137,112,Timing_1
R_1gMbRwYLELkVyxN,4.7,112,Timing_1
R_3CDxki7DHIckjbP,12.263,112,Timing_1
R_1GWAA9TXrKKiRdT,8.697,112,Timing_1
R_1hHbM2b5o8m9lLm,19.683,112,Timing_1
R_1gV0nM14irZgMPZ,1.12,112,Timing_1
R_21hSrgBfSwe6VJb,4.669,112,Timing_1
R_pGXVFwsgFdUZ8ch,6.742,112,Timing_1
R_11Y2Pa2pUFXWqth,5.822,112,Timing_1
R_3qDKjTRExJW3fZF,7.726,112,Timing_1
R_2DS8A5jet8RKvJ3,2.352,112,Timing_1
R_5A3j2kWcSoGb2z7,2.481,112,Timing_1
R_UftK5VCoUFhBQfn,10.159,112,Timing_1
R_1i52cNrFLlQofDH,4.623,112,Timing_1
R_2TS3Dz7DecuSBw5,58.762,112,Timing_1
R_27VBNyVzZQAoKT5,2.038,112,Timing_1
R_3Mm7GJhcdvN3kKR,18.183,112,Timing_1
R_2UVfO8fX3fKoECN,3.544,112,Timing_1
R_3EXYnfdDhfLx45R,2.97,112,Timing_1
R_pLSAZuQYwnECElH,3.38,112,Timing_1
R_1OrjdSec7LbKnTP,5.724,112,Timing_1
R_3dXGr8Iipx2j6bH,19.959,112,Timing_1
R_3e44JFk7FsyNCyj,28.013,112,Timing_1
R_brugXlWLVk31ve9,8.022,113,Timing_1
R_2ONj3n03G0tLorq,4.031,113,Timing_1
R_2y4bF24AXuDscvO,5.62,113,Timing_1
R_3Iq9VHtkSBWEpEh,6.491,113,Timing_1
R_2ZVJDLfArV7jvub,4.836,113,Timing_1
R_ZxXnxcvVTAiWOit,10.759,113,Timing_1
R_3gLQ81v2NzoLKjG,8.521,113,Timing_1
R_3qf0HcFJMNmjjtY,7.837,113,Timing_1
R_31hf5LtsfZRjmey,2.58,113,Timing_1
R_1omOfVvQXu41gTe,5.447,113,Timing_1
R_12xoTVBdCgwH4OZ,0.488,113,Timing_1
R_3MuMg7RIFgTTxPa,10.628,113,Timing_1
R_2ScT8z3dyb1PQg7,10.216,113,Timing_1
R_2wM0FxKdpajKK94,7.431,113,Timing_1
R_3EQlfjlsoGNJpHd,3.882,113,Timing_1
R_3smfSQGciRidBCR,2.837,113,Timing_1
R_3HNdlMKraMsCN7A,1.733,113,Timing_1
R_3g8cyJdd4kVbtjT,11.283,113,Timing_1
R_1Fu28vaC41GOtJi,7.053,113,Timing_1
R_3g2cyaUO2Yw6VBt,6.682,113,Timing_1
R_3QDdfu7BbWRdSpa,3.235,113,Timing_1
R_2v7UB4XcNmqRlkH,5.03,113,Timing_1
R_2sXqPXU0FFGnq6c,4.143,113,Timing_1
R_1FaN0DmS3ptai9w,4.122,113,Timing_1
R_29cEilrERsh9L4M,55.156,113,Timing_1
R_3gNTX9x77jEuwjk,1.872,113,Timing_1
R_cPfRLoFW4HbWL8B,6.199,113,Timing_1
R_3feMl4i8dYxINjH,4.87,113,Timing_1
R_BEdB8CQjh6NV0Fr,4.815,113,Timing_1
R_1K8YF5J90lXrLI6,8.858,113,Timing_1
R_2akskyK4Q8mBOoN,4.562,113,Timing_1
R_QhRNexHibNtZlmx,10.62,113,Timing_1
R_2478SXLZm5wqKBS,4.359,113,Timing_1
R_8uo4PgOEo3NaD9D,7.988,113,Timing_1
R_1i34oCzAj8geMMf,2.614,113,Timing_1
R_Q03hI5KVidVctu9,4.786,113,Timing_1
R_1gMbRwYLELkVyxN,10.051,113,Timing_1
R_3CDxki7DHIckjbP,7.615,113,Timing_1
R_1GWAA9TXrKKiRdT,5.794,113,Timing_1
R_1hHbM2b5o8m9lLm,10.551,113,Timing_1
R_1gV0nM14irZgMPZ,1.294,113,Timing_1
R_21hSrgBfSwe6VJb,8.448,113,Timing_1
R_pGXVFwsgFdUZ8ch,7.657,113,Timing_1
R_11Y2Pa2pUFXWqth,19.989,113,Timing_1
R_3qDKjTRExJW3fZF,5.44,113,Timing_1
R_2DS8A5jet8RKvJ3,0.733,113,Timing_1
R_5A3j2kWcSoGb2z7,1.46,113,Timing_1
R_UftK5VCoUFhBQfn,9.767,113,Timing_1
R_1i52cNrFLlQofDH,2.505,113,Timing_1
R_2TS3Dz7DecuSBw5,8.85,113,Timing_1
R_27VBNyVzZQAoKT5,8.501,113,Timing_1
R_3Mm7GJhcdvN3kKR,3,113,Timing_1
R_2UVfO8fX3fKoECN,6.559,113,Timing_1
R_3EXYnfdDhfLx45R,2.817,113,Timing_1
R_pLSAZuQYwnECElH,3.738,113,Timing_1
R_1OrjdSec7LbKnTP,2.159,113,Timing_1
R_3dXGr8Iipx2j6bH,17.251,113,Timing_1
R_3e44JFk7FsyNCyj,7.393,113,Timing_1
R_brugXlWLVk31ve9,3.293,114,Timing_1
R_2ONj3n03G0tLorq,4.614,114,Timing_1
R_2y4bF24AXuDscvO,0.886,114,Timing_1
R_3Iq9VHtkSBWEpEh,2.81,114,Timing_1
R_2ZVJDLfArV7jvub,4.475,114,Timing_1
R_ZxXnxcvVTAiWOit,7.248,114,Timing_1
R_3gLQ81v2NzoLKjG,6.785,114,Timing_1
R_3qf0HcFJMNmjjtY,5.112,114,Timing_1
R_31hf5LtsfZRjmey,2.213,114,Timing_1
R_1omOfVvQXu41gTe,4.078,114,Timing_1
R_12xoTVBdCgwH4OZ,5.105,114,Timing_1
R_3MuMg7RIFgTTxPa,4.976,114,Timing_1
R_2ScT8z3dyb1PQg7,9.572,114,Timing_1
R_2wM0FxKdpajKK94,5.733,114,Timing_1
R_3EQlfjlsoGNJpHd,5.856,114,Timing_1
R_3smfSQGciRidBCR,18.764,114,Timing_1
R_3HNdlMKraMsCN7A,1.554,114,Timing_1
R_3g8cyJdd4kVbtjT,17.749,114,Timing_1
R_1Fu28vaC41GOtJi,4.548,114,Timing_1
R_3g2cyaUO2Yw6VBt,3.72,114,Timing_1
R_3QDdfu7BbWRdSpa,9.613,114,Timing_1
R_2v7UB4XcNmqRlkH,5.651,114,Timing_1
R_2sXqPXU0FFGnq6c,5.143,114,Timing_1
R_1FaN0DmS3ptai9w,3.024,114,Timing_1
R_29cEilrERsh9L4M,10.543,114,Timing_1
R_3gNTX9x77jEuwjk,1.951,114,Timing_1
R_cPfRLoFW4HbWL8B,3.737,114,Timing_1
R_3feMl4i8dYxINjH,2.531,114,Timing_1
R_BEdB8CQjh6NV0Fr,3.167,114,Timing_1
R_1K8YF5J90lXrLI6,3.217,114,Timing_1
R_2akskyK4Q8mBOoN,11.156,114,Timing_1
R_QhRNexHibNtZlmx,6.545,114,Timing_1
R_2478SXLZm5wqKBS,4.679,114,Timing_1
R_8uo4PgOEo3NaD9D,7.241,114,Timing_1
R_1i34oCzAj8geMMf,0.886,114,Timing_1
R_Q03hI5KVidVctu9,2.327,114,Timing_1
R_1gMbRwYLELkVyxN,5.402,114,Timing_1
R_3CDxki7DHIckjbP,5.162,114,Timing_1
R_1GWAA9TXrKKiRdT,8.028,114,Timing_1
R_1hHbM2b5o8m9lLm,8.188,114,Timing_1
R_1gV0nM14irZgMPZ,12.839,114,Timing_1
R_21hSrgBfSwe6VJb,4.527,114,Timing_1
R_pGXVFwsgFdUZ8ch,4.335,114,Timing_1
R_11Y2Pa2pUFXWqth,2.757,114,Timing_1
R_3qDKjTRExJW3fZF,5.618,114,Timing_1
R_2DS8A5jet8RKvJ3,1.213,114,Timing_1
R_5A3j2kWcSoGb2z7,1.956,114,Timing_1
R_UftK5VCoUFhBQfn,6.107,114,Timing_1
R_1i52cNrFLlQofDH,1.141,114,Timing_1
R_2TS3Dz7DecuSBw5,5.615,114,Timing_1
R_27VBNyVzZQAoKT5,3.101,114,Timing_1
R_3Mm7GJhcdvN3kKR,3.714,114,Timing_1
R_2UVfO8fX3fKoECN,1.697,114,Timing_1
R_3EXYnfdDhfLx45R,2.846,114,Timing_1
R_pLSAZuQYwnECElH,3.075,114,Timing_1
R_1OrjdSec7LbKnTP,1.747,114,Timing_1
R_3dXGr8Iipx2j6bH,304.849,114,Timing_1
R_3e44JFk7FsyNCyj,37.459,114,Timing_1
R_brugXlWLVk31ve9,4.531,115,Timing_1
R_2ONj3n03G0tLorq,5.047,115,Timing_1
R_2y4bF24AXuDscvO,4.801,115,Timing_1
R_3Iq9VHtkSBWEpEh,9.3,115,Timing_1
R_2ZVJDLfArV7jvub,12.001,115,Timing_1
R_ZxXnxcvVTAiWOit,6.04,115,Timing_1
R_3gLQ81v2NzoLKjG,9.031,115,Timing_1
R_3qf0HcFJMNmjjtY,7.519,115,Timing_1
R_31hf5LtsfZRjmey,5.167,115,Timing_1
R_1omOfVvQXu41gTe,5.432,115,Timing_1
R_12xoTVBdCgwH4OZ,0.736,115,Timing_1
R_3MuMg7RIFgTTxPa,8.735,115,Timing_1
R_2ScT8z3dyb1PQg7,6.524,115,Timing_1
R_2wM0FxKdpajKK94,7.414,115,Timing_1
R_3EQlfjlsoGNJpHd,9.94,115,Timing_1
R_3smfSQGciRidBCR,3.992,115,Timing_1
R_3HNdlMKraMsCN7A,1.484,115,Timing_1
R_3g8cyJdd4kVbtjT,6.188,115,Timing_1
R_1Fu28vaC41GOtJi,3.628,115,Timing_1
R_3g2cyaUO2Yw6VBt,7.865,115,Timing_1
R_3QDdfu7BbWRdSpa,7.833,115,Timing_1
R_2v7UB4XcNmqRlkH,6.831,115,Timing_1
R_2sXqPXU0FFGnq6c,2.639,115,Timing_1
R_1FaN0DmS3ptai9w,1.848,115,Timing_1
R_29cEilrERsh9L4M,4.57,115,Timing_1
R_3gNTX9x77jEuwjk,1,115,Timing_1
R_cPfRLoFW4HbWL8B,2.341,115,Timing_1
R_3feMl4i8dYxINjH,1.074,115,Timing_1
R_BEdB8CQjh6NV0Fr,4.508,115,Timing_1
R_1K8YF5J90lXrLI6,3.608,115,Timing_1
R_2akskyK4Q8mBOoN,5.074,115,Timing_1
R_QhRNexHibNtZlmx,1.654,115,Timing_1
R_2478SXLZm5wqKBS,3.315,115,Timing_1
R_8uo4PgOEo3NaD9D,5.229,115,Timing_1
R_1i34oCzAj8geMMf,0.855,115,Timing_1
R_Q03hI5KVidVctu9,1.951,115,Timing_1
R_1gMbRwYLELkVyxN,6.406,115,Timing_1
R_3CDxki7DHIckjbP,2435.275,115,Timing_1
R_1GWAA9TXrKKiRdT,4.807,115,Timing_1
R_1hHbM2b5o8m9lLm,21.67,115,Timing_1
R_1gV0nM14irZgMPZ,1.968,115,Timing_1
R_21hSrgBfSwe6VJb,6.304,115,Timing_1
R_pGXVFwsgFdUZ8ch,3.328,115,Timing_1
R_11Y2Pa2pUFXWqth,4.545,115,Timing_1
R_3qDKjTRExJW3fZF,8.458,115,Timing_1
R_2DS8A5jet8RKvJ3,0.825,115,Timing_1
R_5A3j2kWcSoGb2z7,1.605,115,Timing_1
R_UftK5VCoUFhBQfn,4.799,115,Timing_1
R_1i52cNrFLlQofDH,1.727,115,Timing_1
R_2TS3Dz7DecuSBw5,8.497,115,Timing_1
R_27VBNyVzZQAoKT5,2.134,115,Timing_1
R_3Mm7GJhcdvN3kKR,10.126,115,Timing_1
R_2UVfO8fX3fKoECN,1.959,115,Timing_1
R_3EXYnfdDhfLx45R,3.071,115,Timing_1
R_pLSAZuQYwnECElH,7.047,115,Timing_1
R_1OrjdSec7LbKnTP,56.901,115,Timing_1
R_3dXGr8Iipx2j6bH,15.952,115,Timing_1
R_3e44JFk7FsyNCyj,8.977,115,Timing_1
R_brugXlWLVk31ve9,3.175,116,Timing_1
R_2ONj3n03G0tLorq,1.09,116,Timing_1
R_2y4bF24AXuDscvO,1.067,116,Timing_1
R_3Iq9VHtkSBWEpEh,3.763,116,Timing_1
R_2ZVJDLfArV7jvub,18.56,116,Timing_1
R_ZxXnxcvVTAiWOit,7.168,116,Timing_1
R_3gLQ81v2NzoLKjG,5.735,116,Timing_1
R_3qf0HcFJMNmjjtY,5.103,116,Timing_1
R_31hf5LtsfZRjmey,4.33,116,Timing_1
R_1omOfVvQXu41gTe,19.058,116,Timing_1
R_12xoTVBdCgwH4OZ,0.713,116,Timing_1
R_3MuMg7RIFgTTxPa,3.523,116,Timing_1
R_2ScT8z3dyb1PQg7,9.513,116,Timing_1
R_2wM0FxKdpajKK94,5.545,116,Timing_1
R_3EQlfjlsoGNJpHd,23.641,116,Timing_1
R_3smfSQGciRidBCR,5.037,116,Timing_1
R_3HNdlMKraMsCN7A,1.5,116,Timing_1
R_3g8cyJdd4kVbtjT,112.349,116,Timing_1
R_1Fu28vaC41GOtJi,4.981,116,Timing_1
R_3g2cyaUO2Yw6VBt,3.896,116,Timing_1
R_3QDdfu7BbWRdSpa,7.208,116,Timing_1
R_2v7UB4XcNmqRlkH,3.763,116,Timing_1
R_2sXqPXU0FFGnq6c,4.545,116,Timing_1
R_1FaN0DmS3ptai9w,0.902,116,Timing_1
R_29cEilrERsh9L4M,4.481,116,Timing_1
R_3gNTX9x77jEuwjk,0.94,116,Timing_1
R_cPfRLoFW4HbWL8B,4.852,116,Timing_1
R_3feMl4i8dYxINjH,2.473,116,Timing_1
R_BEdB8CQjh6NV0Fr,3.275,116,Timing_1
R_1K8YF5J90lXrLI6,3.511,116,Timing_1
R_2akskyK4Q8mBOoN,3.274,116,Timing_1
R_QhRNexHibNtZlmx,6.295,116,Timing_1
R_2478SXLZm5wqKBS,11.1,116,Timing_1
R_8uo4PgOEo3NaD9D,6.564,116,Timing_1
R_1i34oCzAj8geMMf,0.827,116,Timing_1
R_Q03hI5KVidVctu9,8.98,116,Timing_1
R_1gMbRwYLELkVyxN,6.472,116,Timing_1
R_3CDxki7DHIckjbP,4.051,116,Timing_1
R_1GWAA9TXrKKiRdT,7.16,116,Timing_1
R_1hHbM2b5o8m9lLm,4.937,116,Timing_1
R_1gV0nM14irZgMPZ,1.102,116,Timing_1
R_21hSrgBfSwe6VJb,4.054,116,Timing_1
R_pGXVFwsgFdUZ8ch,3.526,116,Timing_1
R_11Y2Pa2pUFXWqth,3.125,116,Timing_1
R_3qDKjTRExJW3fZF,2.267,116,Timing_1
R_2DS8A5jet8RKvJ3,0.774,116,Timing_1
R_5A3j2kWcSoGb2z7,2.145,116,Timing_1
R_UftK5VCoUFhBQfn,4.111,116,Timing_1
R_1i52cNrFLlQofDH,1.859,116,Timing_1
R_2TS3Dz7DecuSBw5,6.008,116,Timing_1
R_27VBNyVzZQAoKT5,3.526,116,Timing_1
R_3Mm7GJhcdvN3kKR,35.578,116,Timing_1
R_2UVfO8fX3fKoECN,25.763,116,Timing_1
R_3EXYnfdDhfLx45R,10.1,116,Timing_1
R_pLSAZuQYwnECElH,2.366,116,Timing_1
R_1OrjdSec7LbKnTP,7.691,116,Timing_1
R_3dXGr8Iipx2j6bH,7.417,116,Timing_1
R_3e44JFk7FsyNCyj,19.21,116,Timing_1
R_brugXlWLVk31ve9,1.286,117,Timing_1
R_2ONj3n03G0tLorq,27.897,117,Timing_1
R_2y4bF24AXuDscvO,21.226,117,Timing_1
R_3Iq9VHtkSBWEpEh,2.989,117,Timing_1
R_2ZVJDLfArV7jvub,2.142,117,Timing_1
R_ZxXnxcvVTAiWOit,4.153,117,Timing_1
R_3gLQ81v2NzoLKjG,8.202,117,Timing_1
R_3qf0HcFJMNmjjtY,4.109,117,Timing_1
R_31hf5LtsfZRjmey,2.457,117,Timing_1
R_1omOfVvQXu41gTe,3.243,117,Timing_1
R_12xoTVBdCgwH4OZ,0.581,117,Timing_1
R_3MuMg7RIFgTTxPa,14.969,117,Timing_1
R_2ScT8z3dyb1PQg7,14.647,117,Timing_1
R_2wM0FxKdpajKK94,3.779,117,Timing_1
R_3EQlfjlsoGNJpHd,5.129,117,Timing_1
R_3smfSQGciRidBCR,3.841,117,Timing_1
R_3HNdlMKraMsCN7A,12.07,117,Timing_1
R_3g8cyJdd4kVbtjT,14.193,117,Timing_1
R_1Fu28vaC41GOtJi,2.848,117,Timing_1
R_3g2cyaUO2Yw6VBt,3.461,117,Timing_1
R_3QDdfu7BbWRdSpa,14.833,117,Timing_1
R_2v7UB4XcNmqRlkH,2.66,117,Timing_1
R_2sXqPXU0FFGnq6c,2.473,117,Timing_1
R_1FaN0DmS3ptai9w,4.867,117,Timing_1
R_29cEilrERsh9L4M,17.952,117,Timing_1
R_3gNTX9x77jEuwjk,1.507,117,Timing_1
R_cPfRLoFW4HbWL8B,5.139,117,Timing_1
R_3feMl4i8dYxINjH,1.108,117,Timing_1
R_BEdB8CQjh6NV0Fr,3.387,117,Timing_1
R_1K8YF5J90lXrLI6,2.162,117,Timing_1
R_2akskyK4Q8mBOoN,3.063,117,Timing_1
