subj_id,Diff,measure,sentID
R_27VBNyVzZQAoKT5,3,Diff,112
R_3Mm7GJhcdvN3kKR,3,Diff,112
R_2UVfO8fX3fKoECN,3,Diff,112
R_3EXYnfdDhfLx45R,4,Diff,112
R_pLSAZuQYwnECElH,6,Diff,112
R_1OrjdSec7LbKnTP,6,Diff,112
R_3dXGr8Iipx2j6bH,6,Diff,112
R_3e44JFk7FsyNCyj,4,Diff,112
R_brugXlWLVk31ve9,6,Diff,113
R_2ONj3n03G0tLorq,4,Diff,113
R_2y4bF24AXuDscvO,6,Diff,113
R_3Iq9VHtkSBWEpEh,6,Diff,113
R_2ZVJDLfArV7jvub,6,Diff,113
R_ZxXnxcvVTAiWOit,6,Diff,113
R_3gLQ81v2NzoLKjG,6,Diff,113
R_3qf0HcFJMNmjjtY,5,Diff,113
R_31hf5LtsfZRjmey,6,Diff,113
R_1omOfVvQXu41gTe,5,Diff,113
R_12xoTVBdCgwH4OZ,6,Diff,113
R_3MuMg7RIFgTTxPa,6,Diff,113
R_2ScT8z3dyb1PQg7,5,Diff,113
R_2wM0FxKdpajKK94,6,Diff,113
R_3EQlfjlsoGNJpHd,5,Diff,113
R_3smfSQGciRidBCR,6,Diff,113
R_3HNdlMKraMsCN7A,5,Diff,113
R_3g8cyJdd4kVbtjT,3,Diff,113
R_1Fu28vaC41GOtJi,6,Diff,113
R_3g2cyaUO2Yw6VBt,5,Diff,113
R_3QDdfu7BbWRdSpa,6,Diff,113
R_2v7UB4XcNmqRlkH,6,Diff,113
R_2sXqPXU0FFGnq6c,6,Diff,113
R_1FaN0DmS3ptai9w,6,Diff,113
R_29cEilrERsh9L4M,6,Diff,113
R_3gNTX9x77jEuwjk,6,Diff,113
R_cPfRLoFW4HbWL8B,6,Diff,113
R_3feMl4i8dYxINjH,6,Diff,113
R_BEdB8CQjh6NV0Fr,5,Diff,113
R_1K8YF5J90lXrLI6,5,Diff,113
R_2akskyK4Q8mBOoN,5,Diff,113
R_QhRNexHibNtZlmx,6,Diff,113
R_2478SXLZm5wqKBS,6,Diff,113
R_8uo4PgOEo3NaD9D,2,Diff,113
R_1i34oCzAj8geMMf,6,Diff,113
R_Q03hI5KVidVctu9,6,Diff,113
R_1gMbRwYLELkVyxN,6,Diff,113
R_3CDxki7DHIckjbP,5,Diff,113
R_1GWAA9TXrKKiRdT,6,Diff,113
R_1hHbM2b5o8m9lLm,4,Diff,113
R_1gV0nM14irZgMPZ,6,Diff,113
R_21hSrgBfSwe6VJb,6,Diff,113
R_pGXVFwsgFdUZ8ch,6,Diff,113
R_11Y2Pa2pUFXWqth,5,Diff,113
R_3qDKjTRExJW3fZF,5,Diff,113
R_2DS8A5jet8RKvJ3,6,Diff,113
R_5A3j2kWcSoGb2z7,6,Diff,113
R_UftK5VCoUFhBQfn,6,Diff,113
R_1i52cNrFLlQofDH,6,Diff,113
R_2TS3Dz7DecuSBw5,6,Diff,113
R_27VBNyVzZQAoKT5,5,Diff,113
R_3Mm7GJhcdvN3kKR,6,Diff,113
R_2UVfO8fX3fKoECN,6,Diff,113
R_3EXYnfdDhfLx45R,4,Diff,113
R_pLSAZuQYwnECElH,6,Diff,113
R_1OrjdSec7LbKnTP,5,Diff,113
R_3dXGr8Iipx2j6bH,6,Diff,113
R_3e44JFk7FsyNCyj,6,Diff,113
R_brugXlWLVk31ve9,6,Diff,114
R_2ONj3n03G0tLorq,6,Diff,114
R_2y4bF24AXuDscvO,6,Diff,114
R_3Iq9VHtkSBWEpEh,6,Diff,114
R_2ZVJDLfArV7jvub,6,Diff,114
R_ZxXnxcvVTAiWOit,6,Diff,114
R_3gLQ81v2NzoLKjG,6,Diff,114
R_3qf0HcFJMNmjjtY,6,Diff,114
R_31hf5LtsfZRjmey,5,Diff,114
R_1omOfVvQXu41gTe,6,Diff,114
R_12xoTVBdCgwH4OZ,6,Diff,114
R_3MuMg7RIFgTTxPa,6,Diff,114
R_2ScT8z3dyb1PQg7,5,Diff,114
R_2wM0FxKdpajKK94,6,Diff,114
R_3EQlfjlsoGNJpHd,6,Diff,114
R_3smfSQGciRidBCR,6,Diff,114
R_3HNdlMKraMsCN7A,6,Diff,114
R_3g8cyJdd4kVbtjT,6,Diff,114
R_1Fu28vaC41GOtJi,6,Diff,114
R_3g2cyaUO2Yw6VBt,5,Diff,114
R_3QDdfu7BbWRdSpa,6,Diff,114
R_2v7UB4XcNmqRlkH,6,Diff,114
R_2sXqPXU0FFGnq6c,6,Diff,114
R_1FaN0DmS3ptai9w,6,Diff,114
R_29cEilrERsh9L4M,6,Diff,114
R_3gNTX9x77jEuwjk,6,Diff,114
R_cPfRLoFW4HbWL8B,6,Diff,114
R_3feMl4i8dYxINjH,5,Diff,114
R_BEdB8CQjh6NV0Fr,6,Diff,114
R_1K8YF5J90lXrLI6,6,Diff,114
R_2akskyK4Q8mBOoN,5,Diff,114
R_QhRNexHibNtZlmx,6,Diff,114
R_2478SXLZm5wqKBS,6,Diff,114
R_8uo4PgOEo3NaD9D,4,Diff,114
R_1i34oCzAj8geMMf,6,Diff,114
R_Q03hI5KVidVctu9,6,Diff,114
R_1gMbRwYLELkVyxN,6,Diff,114
R_3CDxki7DHIckjbP,6,Diff,114
R_1GWAA9TXrKKiRdT,6,Diff,114
R_1hHbM2b5o8m9lLm,6,Diff,114
R_1gV0nM14irZgMPZ,5,Diff,114
R_21hSrgBfSwe6VJb,6,Diff,114
R_pGXVFwsgFdUZ8ch,6,Diff,114
R_11Y2Pa2pUFXWqth,6,Diff,114
R_3qDKjTRExJW3fZF,6,Diff,114
R_2DS8A5jet8RKvJ3,6,Diff,114
R_5A3j2kWcSoGb2z7,6,Diff,114
R_UftK5VCoUFhBQfn,6,Diff,114
R_1i52cNrFLlQofDH,4,Diff,114
R_2TS3Dz7DecuSBw5,5,Diff,114
R_27VBNyVzZQAoKT5,6,Diff,114
R_3Mm7GJhcdvN3kKR,6,Diff,114
R_2UVfO8fX3fKoECN,5,Diff,114
R_3EXYnfdDhfLx45R,6,Diff,114
R_pLSAZuQYwnECElH,6,Diff,114
R_1OrjdSec7LbKnTP,6,Diff,114
R_3dXGr8Iipx2j6bH,6,Diff,114
R_3e44JFk7FsyNCyj,6,Diff,114
R_brugXlWLVk31ve9,4,Diff,115
R_2ONj3n03G0tLorq,6,Diff,115
R_2y4bF24AXuDscvO,6,Diff,115
R_3Iq9VHtkSBWEpEh,6,Diff,115
R_2ZVJDLfArV7jvub,6,Diff,115
R_ZxXnxcvVTAiWOit,6,Diff,115
R_3gLQ81v2NzoLKjG,6,Diff,115
R_3qf0HcFJMNmjjtY,6,Diff,115
R_31hf5LtsfZRjmey,5,Diff,115
R_1omOfVvQXu41gTe,6,Diff,115
R_12xoTVBdCgwH4OZ,6,Diff,115
R_3MuMg7RIFgTTxPa,6,Diff,115
R_2ScT8z3dyb1PQg7,6,Diff,115
R_2wM0FxKdpajKK94,6,Diff,115
R_3EQlfjlsoGNJpHd,5,Diff,115
R_3smfSQGciRidBCR,5,Diff,115
R_3HNdlMKraMsCN7A,6,Diff,115
R_3g8cyJdd4kVbtjT,4,Diff,115
R_1Fu28vaC41GOtJi,5,Diff,115
R_3g2cyaUO2Yw6VBt,5,Diff,115
R_3QDdfu7BbWRdSpa,6,Diff,115
R_2v7UB4XcNmqRlkH,6,Diff,115
R_2sXqPXU0FFGnq6c,6,Diff,115
R_1FaN0DmS3ptai9w,6,Diff,115
R_29cEilrERsh9L4M,6,Diff,115
R_3gNTX9x77jEuwjk,6,Diff,115
R_cPfRLoFW4HbWL8B,6,Diff,115
R_3feMl4i8dYxINjH,6,Diff,115
R_BEdB8CQjh6NV0Fr,6,Diff,115
R_1K8YF5J90lXrLI6,6,Diff,115
R_2akskyK4Q8mBOoN,4,Diff,115
R_QhRNexHibNtZlmx,6,Diff,115
R_2478SXLZm5wqKBS,6,Diff,115
R_8uo4PgOEo3NaD9D,5,Diff,115
R_1i34oCzAj8geMMf,6,Diff,115
R_Q03hI5KVidVctu9,6,Diff,115
R_1gMbRwYLELkVyxN,6,Diff,115
R_3CDxki7DHIckjbP,6,Diff,115
R_1GWAA9TXrKKiRdT,6,Diff,115
R_1hHbM2b5o8m9lLm,6,Diff,115
R_1gV0nM14irZgMPZ,5,Diff,115
R_21hSrgBfSwe6VJb,6,Diff,115
R_pGXVFwsgFdUZ8ch,5,Diff,115
R_11Y2Pa2pUFXWqth,6,Diff,115
R_3qDKjTRExJW3fZF,6,Diff,115
R_2DS8A5jet8RKvJ3,6,Diff,115
R_5A3j2kWcSoGb2z7,5,Diff,115
R_UftK5VCoUFhBQfn,6,Diff,115
R_1i52cNrFLlQofDH,6,Diff,115
R_2TS3Dz7DecuSBw5,6,Diff,115
R_27VBNyVzZQAoKT5,5,Diff,115
R_3Mm7GJhcdvN3kKR,5,Diff,115
R_2UVfO8fX3fKoECN,6,Diff,115
R_3EXYnfdDhfLx45R,5,Diff,115
R_pLSAZuQYwnECElH,6,Diff,115
R_1OrjdSec7LbKnTP,6,Diff,115
R_3dXGr8Iipx2j6bH,6,Diff,115
R_3e44JFk7FsyNCyj,6,Diff,115
R_brugXlWLVk31ve9,5,Diff,116
R_2ONj3n03G0tLorq,6,Diff,116
R_2y4bF24AXuDscvO,6,Diff,116
R_3Iq9VHtkSBWEpEh,6,Diff,116
R_2ZVJDLfArV7jvub,6,Diff,116
R_ZxXnxcvVTAiWOit,5,Diff,116
R_3gLQ81v2NzoLKjG,6,Diff,116
R_3qf0HcFJMNmjjtY,4,Diff,116
R_31hf5LtsfZRjmey,2,Diff,116
R_1omOfVvQXu41gTe,6,Diff,116
R_12xoTVBdCgwH4OZ,6,Diff,116
R_3MuMg7RIFgTTxPa,6,Diff,116
R_2ScT8z3dyb1PQg7,5,Diff,116
R_2wM0FxKdpajKK94,6,Diff,116
R_3EQlfjlsoGNJpHd,6,Diff,116
R_3smfSQGciRidBCR,5,Diff,116
R_3HNdlMKraMsCN7A,5,Diff,116
R_3g8cyJdd4kVbtjT,2,Diff,116
R_1Fu28vaC41GOtJi,6,Diff,116
R_3g2cyaUO2Yw6VBt,6,Diff,116
R_3QDdfu7BbWRdSpa,5,Diff,116
R_2v7UB4XcNmqRlkH,6,Diff,116
R_2sXqPXU0FFGnq6c,5,Diff,116
R_1FaN0DmS3ptai9w,5,Diff,116
R_29cEilrERsh9L4M,6,Diff,116
R_3gNTX9x77jEuwjk,6,Diff,116
R_cPfRLoFW4HbWL8B,6,Diff,116
R_3feMl4i8dYxINjH,6,Diff,116
R_BEdB8CQjh6NV0Fr,5,Diff,116
R_1K8YF5J90lXrLI6,6,Diff,116
R_2akskyK4Q8mBOoN,6,Diff,116
R_QhRNexHibNtZlmx,6,Diff,116
R_2478SXLZm5wqKBS,6,Diff,116
R_8uo4PgOEo3NaD9D,3,Diff,116
R_1i34oCzAj8geMMf,6,Diff,116
R_Q03hI5KVidVctu9,6,Diff,116
R_1gMbRwYLELkVyxN,4,Diff,116
R_3CDxki7DHIckjbP,6,Diff,116
R_1GWAA9TXrKKiRdT,6,Diff,116
R_1hHbM2b5o8m9lLm,5,Diff,116
R_1gV0nM14irZgMPZ,4,Diff,116
R_21hSrgBfSwe6VJb,5,Diff,116
R_pGXVFwsgFdUZ8ch,6,Diff,116
R_11Y2Pa2pUFXWqth,6,Diff,116
R_3qDKjTRExJW3fZF,6,Diff,116
R_2DS8A5jet8RKvJ3,6,Diff,116
R_5A3j2kWcSoGb2z7,6,Diff,116
R_UftK5VCoUFhBQfn,6,Diff,116
R_1i52cNrFLlQofDH,6,Diff,116
R_2TS3Dz7DecuSBw5,6,Diff,116
R_27VBNyVzZQAoKT5,5,Diff,116
R_3Mm7GJhcdvN3kKR,6,Diff,116
R_2UVfO8fX3fKoECN,4,Diff,116
R_3EXYnfdDhfLx45R,6,Diff,116
R_pLSAZuQYwnECElH,6,Diff,116
R_1OrjdSec7LbKnTP,6,Diff,116
R_3dXGr8Iipx2j6bH,6,Diff,116
R_3e44JFk7FsyNCyj,6,Diff,116
R_brugXlWLVk31ve9,5,Diff,117
R_2ONj3n03G0tLorq,5,Diff,117
R_2y4bF24AXuDscvO,6,Diff,117
R_3Iq9VHtkSBWEpEh,6,Diff,117
R_2ZVJDLfArV7jvub,6,Diff,117
R_ZxXnxcvVTAiWOit,5,Diff,117
R_3gLQ81v2NzoLKjG,6,Diff,117
R_3qf0HcFJMNmjjtY,6,Diff,117
R_31hf5LtsfZRjmey,6,Diff,117
R_1omOfVvQXu41gTe,6,Diff,117
R_12xoTVBdCgwH4OZ,5,Diff,117
R_3MuMg7RIFgTTxPa,6,Diff,117
R_2ScT8z3dyb1PQg7,5,Diff,117
R_2wM0FxKdpajKK94,6,Diff,117
R_3EQlfjlsoGNJpHd,5,Diff,117
R_3smfSQGciRidBCR,6,Diff,117
R_3HNdlMKraMsCN7A,6,Diff,117
R_3g8cyJdd4kVbtjT,3,Diff,117
R_1Fu28vaC41GOtJi,5,Diff,117
R_3g2cyaUO2Yw6VBt,6,Diff,117
R_3QDdfu7BbWRdSpa,4,Diff,117
R_2v7UB4XcNmqRlkH,5,Diff,117
R_2sXqPXU0FFGnq6c,6,Diff,117
R_1FaN0DmS3ptai9w,4,Diff,117
R_29cEilrERsh9L4M,6,Diff,117
R_3gNTX9x77jEuwjk,5,Diff,117
R_cPfRLoFW4HbWL8B,6,Diff,117
R_3feMl4i8dYxINjH,6,Diff,117
R_BEdB8CQjh6NV0Fr,3,Diff,117
R_1K8YF5J90lXrLI6,6,Diff,117
R_2akskyK4Q8mBOoN,4,Diff,117
R_QhRNexHibNtZlmx,3,Diff,117
R_2478SXLZm5wqKBS,6,Diff,117
R_8uo4PgOEo3NaD9D,3,Diff,117
R_1i34oCzAj8geMMf,5,Diff,117
R_Q03hI5KVidVctu9,5,Diff,117
R_1gMbRwYLELkVyxN,6,Diff,117
R_3CDxki7DHIckjbP,5,Diff,117
R_1GWAA9TXrKKiRdT,6,Diff,117
R_1hHbM2b5o8m9lLm,6,Diff,117
R_1gV0nM14irZgMPZ,3,Diff,117
R_21hSrgBfSwe6VJb,5,Diff,117
R_pGXVFwsgFdUZ8ch,6,Diff,117
R_11Y2Pa2pUFXWqth,6,Diff,117
R_3qDKjTRExJW3fZF,5,Diff,117
R_2DS8A5jet8RKvJ3,6,Diff,117
R_5A3j2kWcSoGb2z7,6,Diff,117
R_UftK5VCoUFhBQfn,6,Diff,117
R_1i52cNrFLlQofDH,5,Diff,117
R_2TS3Dz7DecuSBw5,5,Diff,117
R_27VBNyVzZQAoKT5,5,Diff,117
R_3Mm7GJhcdvN3kKR,6,Diff,117
R_2UVfO8fX3fKoECN,3,Diff,117
R_3EXYnfdDhfLx45R,4,Diff,117
R_pLSAZuQYwnECElH,6,Diff,117
R_1OrjdSec7LbKnTP,6,Diff,117
R_3dXGr8Iipx2j6bH,6,Diff,117
R_3e44JFk7FsyNCyj,6,Diff,117
R_brugXlWLVk31ve9,4,Diff,118
R_2ONj3n03G0tLorq,6,Diff,118
R_2y4bF24AXuDscvO,6,Diff,118
R_3Iq9VHtkSBWEpEh,6,Diff,118
R_2ZVJDLfArV7jvub,6,Diff,118
R_ZxXnxcvVTAiWOit,6,Diff,118
R_3gLQ81v2NzoLKjG,6,Diff,118
R_3qf0HcFJMNmjjtY,6,Diff,118
R_31hf5LtsfZRjmey,6,Diff,118
R_1omOfVvQXu41gTe,6,Diff,118
R_12xoTVBdCgwH4OZ,5,Diff,118
R_3MuMg7RIFgTTxPa,6,Diff,118
R_2ScT8z3dyb1PQg7,5,Diff,118
R_2wM0FxKdpajKK94,5,Diff,118
R_3EQlfjlsoGNJpHd,6,Diff,118
R_3smfSQGciRidBCR,5,Diff,118
R_3HNdlMKraMsCN7A,6,Diff,118
R_3g8cyJdd4kVbtjT,5,Diff,118
R_1Fu28vaC41GOtJi,6,Diff,118
R_3g2cyaUO2Yw6VBt,5,Diff,118
R_3QDdfu7BbWRdSpa,5,Diff,118
R_2v7UB4XcNmqRlkH,6,Diff,118
R_2sXqPXU0FFGnq6c,6,Diff,118
R_1FaN0DmS3ptai9w,6,Diff,118
R_29cEilrERsh9L4M,6,Diff,118
R_3gNTX9x77jEuwjk,6,Diff,118
R_cPfRLoFW4HbWL8B,6,Diff,118
R_3feMl4i8dYxINjH,6,Diff,118
R_BEdB8CQjh6NV0Fr,6,Diff,118
R_1K8YF5J90lXrLI6,6,Diff,118
R_2akskyK4Q8mBOoN,6,Diff,118
R_QhRNexHibNtZlmx,6,Diff,118
R_2478SXLZm5wqKBS,6,Diff,118
R_8uo4PgOEo3NaD9D,4,Diff,118
R_1i34oCzAj8geMMf,6,Diff,118
R_Q03hI5KVidVctu9,6,Diff,118
R_1gMbRwYLELkVyxN,6,Diff,118
R_3CDxki7DHIckjbP,6,Diff,118
R_1GWAA9TXrKKiRdT,6,Diff,118
R_1hHbM2b5o8m9lLm,6,Diff,118
R_1gV0nM14irZgMPZ,4,Diff,118
R_21hSrgBfSwe6VJb,6,Diff,118
R_pGXVFwsgFdUZ8ch,6,Diff,118
R_11Y2Pa2pUFXWqth,6,Diff,118
R_3qDKjTRExJW3fZF,6,Diff,118
R_2DS8A5jet8RKvJ3,6,Diff,118
R_5A3j2kWcSoGb2z7,6,Diff,118
R_UftK5VCoUFhBQfn,6,Diff,118
R_1i52cNrFLlQofDH,6,Diff,118
R_2TS3Dz7DecuSBw5,6,Diff,118
R_27VBNyVzZQAoKT5,5,Diff,118
R_3Mm7GJhcdvN3kKR,6,Diff,118
R_2UVfO8fX3fKoECN,6,Diff,118
R_3EXYnfdDhfLx45R,6,Diff,118
R_pLSAZuQYwnECElH,6,Diff,118
R_1OrjdSec7LbKnTP,6,Diff,118
R_3dXGr8Iipx2j6bH,6,Diff,118
R_3e44JFk7FsyNCyj,6,Diff,118
R_brugXlWLVk31ve9,6,Diff,119
R_2ONj3n03G0tLorq,5,Diff,119
R_2y4bF24AXuDscvO,6,Diff,119
R_3Iq9VHtkSBWEpEh,6,Diff,119
R_2ZVJDLfArV7jvub,6,Diff,119
R_ZxXnxcvVTAiWOit,6,Diff,119
R_3gLQ81v2NzoLKjG,6,Diff,119
R_3qf0HcFJMNmjjtY,5,Diff,119
R_31hf5LtsfZRjmey,6,Diff,119
R_1omOfVvQXu41gTe,6,Diff,119
R_12xoTVBdCgwH4OZ,6,Diff,119
R_3MuMg7RIFgTTxPa,6,Diff,119
R_2ScT8z3dyb1PQg7,5,Diff,119
R_2wM0FxKdpajKK94,6,Diff,119
R_3EQlfjlsoGNJpHd,6,Diff,119
R_3smfSQGciRidBCR,5,Diff,119
R_3HNdlMKraMsCN7A,6,Diff,119
R_3g8cyJdd4kVbtjT,5,Diff,119
R_1Fu28vaC41GOtJi,6,Diff,119
R_3g2cyaUO2Yw6VBt,6,Diff,119
R_3QDdfu7BbWRdSpa,6,Diff,119
R_2v7UB4XcNmqRlkH,6,Diff,119
R_2sXqPXU0FFGnq6c,6,Diff,119
R_1FaN0DmS3ptai9w,6,Diff,119
R_29cEilrERsh9L4M,6,Diff,119
R_3gNTX9x77jEuwjk,6,Diff,119
R_cPfRLoFW4HbWL8B,6,Diff,119
R_3feMl4i8dYxINjH,6,Diff,119
R_BEdB8CQjh6NV0Fr,5,Diff,119
R_1K8YF5J90lXrLI6,6,Diff,119
R_2akskyK4Q8mBOoN,6,Diff,119
R_QhRNexHibNtZlmx,6,Diff,119
R_2478SXLZm5wqKBS,6,Diff,119
R_8uo4PgOEo3NaD9D,5,Diff,119
R_1i34oCzAj8geMMf,6,Diff,119
R_Q03hI5KVidVctu9,6,Diff,119
R_1gMbRwYLELkVyxN,6,Diff,119
R_3CDxki7DHIckjbP,6,Diff,119
R_1GWAA9TXrKKiRdT,5,Diff,119
R_1hHbM2b5o8m9lLm,6,Diff,119
R_1gV0nM14irZgMPZ,5,Diff,119
R_21hSrgBfSwe6VJb,6,Diff,119
R_pGXVFwsgFdUZ8ch,6,Diff,119
R_11Y2Pa2pUFXWqth,6,Diff,119
R_3qDKjTRExJW3fZF,5,Diff,119
R_2DS8A5jet8RKvJ3,6,Diff,119
R_5A3j2kWcSoGb2z7,6,Diff,119
R_UftK5VCoUFhBQfn,6,Diff,119
R_1i52cNrFLlQofDH,5,Diff,119
R_2TS3Dz7DecuSBw5,6,Diff,119
R_27VBNyVzZQAoKT5,5,Diff,119
R_3Mm7GJhcdvN3kKR,5,Diff,119
R_2UVfO8fX3fKoECN,5,Diff,119
R_3EXYnfdDhfLx45R,6,Diff,119
R_pLSAZuQYwnECElH,6,Diff,119
R_1OrjdSec7LbKnTP,6,Diff,119
R_3dXGr8Iipx2j6bH,6,Diff,119
R_3e44JFk7FsyNCyj,6,Diff,119
R_brugXlWLVk31ve9,4,Diff,120
R_2ONj3n03G0tLorq,5,Diff,120
R_2y4bF24AXuDscvO,6,Diff,120
R_3Iq9VHtkSBWEpEh,6,Diff,120
R_2ZVJDLfArV7jvub,6,Diff,120
R_ZxXnxcvVTAiWOit,6,Diff,120
R_3gLQ81v2NzoLKjG,6,Diff,120
R_3qf0HcFJMNmjjtY,6,Diff,120
R_31hf5LtsfZRjmey,5,Diff,120
R_1omOfVvQXu41gTe,6,Diff,120
R_12xoTVBdCgwH4OZ,6,Diff,120
R_3MuMg7RIFgTTxPa,5,Diff,120
R_2ScT8z3dyb1PQg7,4,Diff,120
R_2wM0FxKdpajKK94,6,Diff,120
R_3EQlfjlsoGNJpHd,6,Diff,120
R_3smfSQGciRidBCR,6,Diff,120
R_3HNdlMKraMsCN7A,6,Diff,120
R_3g8cyJdd4kVbtjT,6,Diff,120
R_1Fu28vaC41GOtJi,6,Diff,120
R_3g2cyaUO2Yw6VBt,5,Diff,120
R_3QDdfu7BbWRdSpa,6,Diff,120
R_2v7UB4XcNmqRlkH,6,Diff,120
R_2sXqPXU0FFGnq6c,6,Diff,120
R_1FaN0DmS3ptai9w,6,Diff,120
R_29cEilrERsh9L4M,6,Diff,120
R_3gNTX9x77jEuwjk,6,Diff,120
R_cPfRLoFW4HbWL8B,6,Diff,120
R_3feMl4i8dYxINjH,6,Diff,120
R_BEdB8CQjh6NV0Fr,5,Diff,120
R_1K8YF5J90lXrLI6,6,Diff,120
R_2akskyK4Q8mBOoN,5,Diff,120
R_QhRNexHibNtZlmx,6,Diff,120
R_2478SXLZm5wqKBS,6,Diff,120
R_8uo4PgOEo3NaD9D,4,Diff,120
R_1i34oCzAj8geMMf,6,Diff,120
R_Q03hI5KVidVctu9,6,Diff,120
R_1gMbRwYLELkVyxN,6,Diff,120
R_3CDxki7DHIckjbP,6,Diff,120
R_1GWAA9TXrKKiRdT,4,Diff,120
R_1hHbM2b5o8m9lLm,6,Diff,120
R_1gV0nM14irZgMPZ,5,Diff,120
R_21hSrgBfSwe6VJb,6,Diff,120
R_pGXVFwsgFdUZ8ch,6,Diff,120
R_11Y2Pa2pUFXWqth,6,Diff,120
R_3qDKjTRExJW3fZF,6,Diff,120
R_2DS8A5jet8RKvJ3,6,Diff,120
R_5A3j2kWcSoGb2z7,6,Diff,120
R_UftK5VCoUFhBQfn,6,Diff,120
R_1i52cNrFLlQofDH,6,Diff,120
R_2TS3Dz7DecuSBw5,6,Diff,120
R_27VBNyVzZQAoKT5,6,Diff,120
R_3Mm7GJhcdvN3kKR,4,Diff,120
R_2UVfO8fX3fKoECN,6,Diff,120
R_3EXYnfdDhfLx45R,6,Diff,120
R_pLSAZuQYwnECElH,6,Diff,120
R_1OrjdSec7LbKnTP,6,Diff,120
R_3dXGr8Iipx2j6bH,6,Diff,120
R_3e44JFk7FsyNCyj,6,Diff,120
R_brugXlWLVk31ve9,5,Diff,121
R_2ONj3n03G0tLorq,6,Diff,121
R_2y4bF24AXuDscvO,6,Diff,121
R_3Iq9VHtkSBWEpEh,6,Diff,121
R_2ZVJDLfArV7jvub,6,Diff,121
R_ZxXnxcvVTAiWOit,6,Diff,121
R_3gLQ81v2NzoLKjG,6,Diff,121
R_3qf0HcFJMNmjjtY,6,Diff,121
R_31hf5LtsfZRjmey,6,Diff,121
R_1omOfVvQXu41gTe,6,Diff,121
R_12xoTVBdCgwH4OZ,6,Diff,121
R_3MuMg7RIFgTTxPa,6,Diff,121
R_2ScT8z3dyb1PQg7,5,Diff,121
R_2wM0FxKdpajKK94,5,Diff,121
R_3EQlfjlsoGNJpHd,6,Diff,121
R_3smfSQGciRidBCR,4,Diff,121
R_3HNdlMKraMsCN7A,5,Diff,121
R_3g8cyJdd4kVbtjT,5,Diff,121
R_1Fu28vaC41GOtJi,6,Diff,121
R_3g2cyaUO2Yw6VBt,5,Diff,121
R_3QDdfu7BbWRdSpa,5,Diff,121
R_2v7UB4XcNmqRlkH,6,Diff,121
R_2sXqPXU0FFGnq6c,6,Diff,121
R_1FaN0DmS3ptai9w,6,Diff,121
R_29cEilrERsh9L4M,6,Diff,121
R_3gNTX9x77jEuwjk,6,Diff,121
R_cPfRLoFW4HbWL8B,6,Diff,121
R_3feMl4i8dYxINjH,6,Diff,121
R_BEdB8CQjh6NV0Fr,6,Diff,121
R_1K8YF5J90lXrLI6,6,Diff,121
R_2akskyK4Q8mBOoN,4,Diff,121
R_QhRNexHibNtZlmx,5,Diff,121
R_2478SXLZm5wqKBS,6,Diff,121
R_8uo4PgOEo3NaD9D,5,Diff,121
R_1i34oCzAj8geMMf,6,Diff,121
R_Q03hI5KVidVctu9,5,Diff,121
R_1gMbRwYLELkVyxN,6,Diff,121
R_3CDxki7DHIckjbP,6,Diff,121
R_1GWAA9TXrKKiRdT,6,Diff,121
R_1hHbM2b5o8m9lLm,6,Diff,121
R_1gV0nM14irZgMPZ,5,Diff,121
R_21hSrgBfSwe6VJb,6,Diff,121
R_pGXVFwsgFdUZ8ch,6,Diff,121
R_11Y2Pa2pUFXWqth,6,Diff,121
R_3qDKjTRExJW3fZF,4,Diff,121
R_2DS8A5jet8RKvJ3,6,Diff,121
R_5A3j2kWcSoGb2z7,6,Diff,121
R_UftK5VCoUFhBQfn,6,Diff,121
R_1i52cNrFLlQofDH,6,Diff,121
R_2TS3Dz7DecuSBw5,5,Diff,121
R_27VBNyVzZQAoKT5,6,Diff,121
R_3Mm7GJhcdvN3kKR,6,Diff,121
R_2UVfO8fX3fKoECN,6,Diff,121
R_3EXYnfdDhfLx45R,6,Diff,121
R_pLSAZuQYwnECElH,6,Diff,121
R_1OrjdSec7LbKnTP,6,Diff,121
R_3dXGr8Iipx2j6bH,6,Diff,121
R_3e44JFk7FsyNCyj,6,Diff,121
R_brugXlWLVk31ve9,4,Diff,122
R_2ONj3n03G0tLorq,6,Diff,122
R_2y4bF24AXuDscvO,6,Diff,122
R_3Iq9VHtkSBWEpEh,6,Diff,122
R_2ZVJDLfArV7jvub,6,Diff,122
R_ZxXnxcvVTAiWOit,6,Diff,122
R_3gLQ81v2NzoLKjG,6,Diff,122
R_3qf0HcFJMNmjjtY,2,Diff,122
R_31hf5LtsfZRjmey,6,Diff,122
R_1omOfVvQXu41gTe,6,Diff,122
R_12xoTVBdCgwH4OZ,6,Diff,122
R_3MuMg7RIFgTTxPa,6,Diff,122
R_2ScT8z3dyb1PQg7,6,Diff,122
R_2wM0FxKdpajKK94,6,Diff,122
R_3EQlfjlsoGNJpHd,5,Diff,122
R_3smfSQGciRidBCR,6,Diff,122
R_3HNdlMKraMsCN7A,2,Diff,122
R_3g8cyJdd4kVbtjT,3,Diff,122
R_1Fu28vaC41GOtJi,3,Diff,122
R_3g2cyaUO2Yw6VBt,6,Diff,122
R_3QDdfu7BbWRdSpa,2,Diff,122
R_2v7UB4XcNmqRlkH,6,Diff,122
R_2sXqPXU0FFGnq6c,2,Diff,122
R_1FaN0DmS3ptai9w,6,Diff,122
R_29cEilrERsh9L4M,6,Diff,122
